Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
LaneMerge_Hard,0,0.410481826001721,7.065536212988063e-05,39.09541349997744,4860,80,False,339.8326843929244,3989,332.4024703039322,1425,97.81356696096918,2256,2605,4861,0.46410203661797983
LaneMerge_Hard,1,0.4099790558907649,0.00026283928587852193,39.6971716999542,4860,80,False,321.6988280060468,4012,314.9700727984309,1350,97.90836813135999,2154,2707,4861,0.4431186998559967
LaneMerge_Hard,2,0.4106666666666673,0.0,49.40481950005051,4860,80,False,423.40051149891224,4028,411.09608110424597,1604,97.09390280349298,2404,2457,4861,0.4945484468216416
LaneMerge_Hard,3,0.4106666666666673,0.0,43.729056300013326,4860,80,False,367.94208610313945,4028,359.642233800143,1439,97.74425035447838,2237,2624,4861,0.4601933758485908
LaneMerge_Hard,4,0.41022417738431594,0.0001691415711592011,44.1470647000242,4860,80,False,353.3131606049137,4030,344.9586748997681,1496,97.63538791172066,2281,2580,4861,0.4692450113145443
LaneMerge_Hard,5,0.41040533277332225,9.989490611533603e-05,40.241987799992785,4860,80,False,338.03849710535724,3945,331.50874439871404,1440,98.06834051075312,2315,2546,4861,0.476239456901872
LaneMerge_Hard,6,0.410604442370302,2.378524332966706e-05,41.65303439996205,4860,80,False,343.43839120294433,3991,336.8067801994039,1384,98.06905367209757,2208,2653,4861,0.454227525200576
LaneMerge_Hard,7,0.4104918109011916,6.68386333373893e-05,39.50275340001099,4860,80,False,336.6690471995389,4000,329.6643620990217,1372,97.91941517677873,2193,2668,4861,0.4511417403826373
LaneMerge_Hard,8,0.4106666666666673,0.0,41.01527029997669,4860,80,False,332.465073499945,3985,324.8649196992628,1425,97.71399933211828,2247,2614,4861,0.4622505657272166
LaneMerge_Hard,9,0.4101097171456253,0.0002128940085165945,42.07403640006669,4860,80,False,350.34548389550764,4022,343.17642100399826,1406,97.95371619699611,2211,2650,4861,0.45484468216416374
