Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
Overtaking_Easy,0,0.10792858473995741,0.07448773013182959,75.87005480006337,4800,80,False,60.211230700835586,4800,59.72585370054003,480,99.19387630073999,345,4455,4800,0.071875
Overtaking_Easy,1,0.10842610730666671,0.06808390152559254,31.99862159998156,2400,40,True,29.57106740004383,2400,29.350777599960566,240,99.2550495485904,176,2224,2400,0.07333333333333333
Overtaking_Easy,2,0.003437111539794738,0.09207075056122757,74.6194123000605,4800,80,False,58.98274850053713,4800,58.48991119954735,480,99.16443822385577,363,4437,4800,0.075625
Overtaking_Easy,3,0.10824195733134745,0.08205247152912261,64.51627699995879,4260,71,True,53.27182719518896,4260,52.84979850053787,426,99.20778258064105,311,3949,4260,0.07300469483568076
Overtaking_Easy,4,0.10967772238932863,0.07685114374111768,65.96835709991865,4380,73,True,53.79521799564827,4380,53.35487910080701,438,99.18145346138967,328,4052,4380,0.07488584474885844
Overtaking_Easy,5,0.1084546450537096,0.0905020501810184,29.24498019996099,2220,37,True,27.280238901730627,2220,27.08131019969005,222,99.27079560132461,159,2061,2220,0.07162162162162163
Overtaking_Easy,6,0.10940141069681746,0.05745851625830792,61.33456059999298,4140,69,True,50.89648370037321,4140,50.48311510053463,414,99.18782483624592,309,3831,4140,0.0746376811594203
Overtaking_Easy,7,0.10897629755549394,0.05209231805713729,39.339811499929056,2820,47,True,35.59763559838757,2820,35.331428598379716,282,99.25217786088044,205,2615,2820,0.0726950354609929
Overtaking_Easy,8,0.10645472822837787,0.09706314339062991,37.419910899945535,2700,45,True,34.072322498075664,2700,33.8181437990861,270,99.25400242673825,204,2496,2700,0.07555555555555556
Overtaking_Easy,9,0.10858160832143993,0.06548330966280864,76.13561190001201,4800,80,False,60.431115499930456,4800,59.944783899583854,480,99.19522981443697,341,4459,4800,0.07104166666666667
