Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
Platooning_Hard,0,0.08387293052214528,0.006076255700828914,17.657360299956053,50,16,True,3.6976126001682132,51,3.6548154001357034,51,98.84257209555801,51,0,51,1.0
Platooning_Hard,1,0.06679325286001903,0.02301428604925422,19.46419359999709,50,16,True,3.831839499529451,51,3.787068899604492,51,98.831615991994,51,0,51,1.0
Platooning_Hard,2,0.007825978087812406,0.08272033741284121,20.124086599913426,50,16,True,3.708284099935554,51,3.664762800442986,51,98.82637634227312,51,0,51,1.0
Platooning_Hard,3,0.054654510677388135,0.035052357700749104,19.477909600012936,50,16,True,3.6081952997483313,51,3.565784700331278,51,98.82460355125424,51,0,51,1.0
Platooning_Hard,4,0.07989146161757274,0.14037068852456946,17.504596499959007,50,16,True,3.6306415998842567,51,3.586967499461025,51,98.79706935477674,51,0,51,1.0
Platooning_Hard,5,0.06708444298766758,0.022725510855902062,35.82542450004257,64,30,True,4.617106699733995,65,4.561194499605335,65,98.78902083567009,65,0,65,1.0
Platooning_Hard,6,0.060232684621653765,0.029520445364588293,19.13549860008061,50,16,True,3.6785311000421643,51,3.6346414998406544,51,98.80687157433556,51,0,51,1.0
Platooning_Hard,7,0.0791073375136794,0.1439348675982617,21.546729399939068,50,16,True,4.00671520002652,51,3.9619753003353253,51,98.8833770942617,51,0,51,1.0
Platooning_Hard,8,0.02445788504836588,0.06499855290668036,19.391879300004803,50,16,True,3.652214700123295,51,3.6086406006943434,51,98.80691298275863,51,0,51,1.0
Platooning_Hard,9,0.030397540780100263,0.05910815666891021,18.60817040002439,50,16,True,3.62768649996724,51,3.584201200399548,51,98.80129389438463,51,0,51,1.0
