Scenario,Algorithm,Generation,median,q1,q3
LaneMerge_Easy,eps-constraint,1,0.1740942160588945,0.1527391361487497,0.187177303963372
LaneMerge_Easy,eps-constraint,2,0.17669600929953191,0.11561654759424195,0.1886519014279783
LaneMerge_Easy,eps-constraint,3,0.17711757021625346,0.11610359519525781,0.1920292637722135
LaneMerge_Easy,eps-constraint,4,0.17753711921693133,0.11610359519525781,0.19323813433660372
LaneMerge_Easy,eps-constraint,5,0.1715569131495942,0.10934155392168453,0.1917360689049516
LaneMerge_Easy,eps-constraint,6,0.1715569131495942,0.10934155392168453,0.1930455855985296
LaneMerge_Easy,eps-constraint,7,0.18492390223158395,0.10934155392168453,0.1930455855985296
LaneMerge_Easy,eps-constraint,8,0.11351644117670218,0.04911970281792711,0.17624413430420743
LaneMerge_Easy,eps-constraint,9,0.132362485498007,0.05465508974469356,0.1864845071119839
LaneMerge_Easy,eps-constraint,10,0.13536044878930084,0.10934155392168453,0.1864845071119839
LaneMerge_Easy,eps-constraint,11,0.13536044878930084,0.10934155392168453,0.1864845071119839
LaneMerge_Easy,eps-constraint,12,0.13536044878930084,0.10934155392168453,0.1864845071119839
LaneMerge_Easy,eps-constraint,13,0.14274143991872207,0.12336519733238435,0.1864845071119839
LaneMerge_Easy,eps-constraint,14,0.14274143991872207,0.12336519733238435,0.18654742716425282
LaneMerge_Easy,eps-constraint,15,0.14429006521708473,0.12336519733238435,0.18654742716425282
LaneMerge_Easy,eps-constraint,16,0.14909477487599923,0.1238814497885504,0.18654742716425282
LaneMerge_Easy,eps-constraint,17,0.14262412452816758,0.12255455229495883,0.18643970865701048
LaneMerge_Easy,eps-constraint,18,0.14262412452816758,0.12255455229495883,0.18643970865701048
LaneMerge_Easy,eps-constraint,19,0.14262412452816758,0.12255455229495883,0.18643970865701048
LaneMerge_Easy,eps-constraint,20,0.14262412452816758,0.12255455229495883,0.18643970865701048
LaneMerge_Easy,eps-constraint,21,0.14262412452816758,0.12255455229495883,0.18643970865701048
