Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
Intersection_Hard,0,0.3612682376324411,0.10718227058811972,22.158437400008552,3191,52,True,22.05789650150109,3191,21.69558929814957,320,98.35747165045015,307,2884,3191,0.09620808523973676
Intersection_Hard,1,0.06640281948381231,1.0,12.964685800019652,1871,30,True,12.91148299886845,1871,12.721572600770742,188,98.52913566850259,187,1684,1871,0.09994655264564405
Intersection_Hard,2,0.3008610889959106,0.29008799627321213,20.01349449995905,2891,47,True,19.9229553041514,2891,19.60434849979356,290,98.40080550553937,283,2608,2891,0.09789000345901072
Intersection_Hard,3,0.31012208176094885,0.3344447272911557,15.001195000018924,2171,35,True,14.936729097738862,2171,14.710004900232889,218,98.48210276813352,211,1960,2171,0.09719023491478582
Intersection_Hard,4,0.15724964435864852,0.7249265226885776,13.080206700018607,1871,30,True,13.029459597659297,1871,12.832855799351819,188,98.49108248247842,181,1690,1871,0.09673971138428648
Intersection_Hard,5,0.33151210902833345,0.19728032055007252,15.387107500107959,2231,36,True,15.320424800505862,2231,15.082239599199966,224,98.44530941923992,221,2010,2231,0.09905871806364859
Intersection_Hard,6,0.23195544233110243,0.04196395349674886,25.070445099961944,3611,59,True,24.95740519836545,3611,24.529233297798783,362,98.28438935392727,357,3254,3611,0.09886458044862918
Intersection_Hard,7,0.2900906657994134,0.3226995681675283,12.922280700062402,1871,30,True,12.866266802651808,1871,12.673039698973298,188,98.49818827292867,184,1687,1871,0.09834313201496526
Intersection_Hard,8,0.30364220403575964,0.2816671077515894,17.541660899994895,2531,41,True,17.46935820346698,2531,17.193272599950433,254,98.41960076437292,244,2287,2531,0.09640458316870802
Intersection_Hard,9,0.173030895149941,0.6771427554797038,12.995361600071192,1871,30,True,12.942345600342378,1871,12.752198400208727,188,98.53081345526253,186,1685,1871,0.09941207910208445
