Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
ObstacleAvoidance_Easy,0,0.09066608277955235,0.005188898437124571,45.137984100030735,4860,80,False,366.2101990999654,4655,358.24082959792577,1571,97.8238264467713,1740,3121,4861,0.3579510388808887
ObstacleAvoidance_Easy,1,0.08474828081949232,0.012507440024785573,45.682416099938564,4860,80,False,356.21511280094273,4668,349.7693680985831,1526,98.19049095034842,1690,3171,4861,0.3476650894877597
ObstacleAvoidance_Easy,2,0.09008841920452644,0.005993389506998603,46.05371390003711,4860,80,False,372.14064290188253,4650,364.40904209727887,1557,97.92239817067168,1750,3111,4861,0.3600082287595145
ObstacleAvoidance_Easy,3,0.09312022215323874,0.0024234622527681206,49.55227590003051,4860,80,False,403.7091512028128,4636,395.5722189011285,1640,97.98445681069128,1839,3022,4861,0.3783172186792841
ObstacleAvoidance_Easy,4,0.09372815483303844,0.0015610151477314879,49.554561999975704,4860,80,False,395.33088530262467,4691,386.77619899844285,1573,97.83606932263002,1720,3141,4861,0.3538366591236371
ObstacleAvoidance_Easy,5,0.09342830200859399,0.0019178861926930004,45.75414460001048,4860,80,False,358.8432097937912,4677,351.86419659946114,1539,98.05513577967923,1687,3174,4861,0.347047932524172
ObstacleAvoidance_Easy,6,0.09240657525846052,0.003164064859997003,44.827242900035344,4860,80,False,373.4722507020924,4610,366.1583556981059,1556,98.04164968341367,1783,3078,4861,0.36679695535897966
ObstacleAvoidance_Easy,7,0.07138234680417518,0.028814326228777273,43.96847580000758,4860,80,False,338.6798220053315,4662,331.8775036969455,1515,97.99151946280433,1675,3186,4861,0.344579304669821
ObstacleAvoidance_Easy,8,0.08976425406322922,0.012478740554292777,43.10718619998079,4860,80,False,343.1380898988573,4677,336.58276070060674,1500,98.08959442532807,1650,3211,4861,0.3394363299732565
ObstacleAvoidance_Easy,9,0.09263077540951496,0.002891108193685952,44.98958269995637,4860,80,False,345.38637989538256,4672,339.0541244010674,1488,98.16661690706124,1636,3225,4861,0.3365562641431804
