Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
ObstacleAvoidance_Easy,0,0.09066220182183536,0.07522550926993578,68.20163529994898,4800,80,False,53.13795789447613,4800,52.698681701440364,480,99.17332880215663,303,4497,4800,0.063125
ObstacleAvoidance_Easy,1,0.09106685914206013,0.07126629169392718,28.77957570005674,2400,40,True,26.431417601532303,2400,26.22755710023921,240,99.22871900264148,160,2240,2400,0.06666666666666667
ObstacleAvoidance_Easy,2,0.0038698075175836477,0.09413507096626031,68.09204699995462,4800,80,False,53.060698204208165,4800,52.60890539875254,480,99.14853588296772,334,4466,4800,0.06958333333333333
ObstacleAvoidance_Easy,3,0.09070771984915589,0.08363336445932931,57.69926679995842,4260,71,True,46.807789395563304,4260,46.41737390018534,426,99.16591768075472,289,3971,4260,0.06784037558685446
ObstacleAvoidance_Easy,4,0.09202517362991282,0.07325526190672518,60.00587610004004,4380,73,True,48.2729258001782,4380,47.871010401519015,438,99.16741031955908,299,4081,4380,0.0682648401826484
ObstacleAvoidance_Easy,5,0.09100980100209928,0.08522536766714463,26.300541799981147,2220,37,True,24.398310599848628,2220,24.213501500431448,222,99.24253321285971,148,2072,2220,0.06666666666666667
ObstacleAvoidance_Easy,6,0.09174925224378705,0.05460540330622509,55.75652189995162,4140,69,True,45.69858009950258,4140,45.323628901154734,414,99.17951236661744,285,3855,4140,0.06884057971014493
ObstacleAvoidance_Easy,7,0.09136001478926103,0.05259019013703491,34.64547660003882,2820,47,True,31.091399600496516,2820,30.848190701683052,282,99.21776149694598,197,2623,2820,0.0698581560283688
ObstacleAvoidance_Easy,8,0.08952533665184974,0.09008652507814988,33.010063600027934,2700,45,True,29.837276199948974,2700,29.604301999905147,270,99.21918408878011,187,2513,2700,0.06925925925925926
ObstacleAvoidance_Easy,9,0.0913577752057986,0.066255389761154,67.97304080007598,4800,80,False,53.00301820540335,4800,52.560517199803144,480,99.1651399852639,319,4481,4800,0.06645833333333333
