Scenario,Algorithm,Generation,median,q1,q3
ObstacleAvoidance_Hard,eps-constraint,1,0.19788919052519538,0.18506360213244002,0.2061877843350375
ObstacleAvoidance_Hard,eps-constraint,2,0.19975395472809643,0.18333337944555916,0.21011498969544162
ObstacleAvoidance_Hard,eps-constraint,3,0.19975395472809643,0.18377063338246497,0.2110667314860726
ObstacleAvoidance_Hard,eps-constraint,4,0.20622236271324057,0.18769203114539357,0.2110667314860726
ObstacleAvoidance_Hard,eps-constraint,5,0.207470102753621,0.1942301607688064,0.21228505436625414
ObstacleAvoidance_Hard,eps-constraint,6,0.2076535829249642,0.1942301607688064,0.2125593734287083
ObstacleAvoidance_Hard,eps-constraint,7,0.21199375457813238,0.20480341165235588,0.21343163006716886
ObstacleAvoidance_Hard,eps-constraint,8,0.21102405292892118,0.1625633137058905,0.2137389697545803
ObstacleAvoidance_Hard,eps-constraint,9,0.2130515957960057,0.20558096498732756,0.21435194003086755
ObstacleAvoidance_Hard,eps-constraint,10,0.2130515957960057,0.20558096498732756,0.21538539195583473
ObstacleAvoidance_Hard,eps-constraint,11,0.21190600008327565,0.20141626126515963,0.21434045873544763
ObstacleAvoidance_Hard,eps-constraint,12,0.21242468455965105,0.2014628754016157,0.21434045873544763
ObstacleAvoidance_Hard,eps-constraint,13,0.20811098205249923,0.13772192748908782,0.21434045873544763
ObstacleAvoidance_Hard,eps-constraint,14,0.20811098205249923,0.14300974817994366,0.21434045873544763
ObstacleAvoidance_Hard,eps-constraint,15,0.203723748501708,0.1750038253670656,0.21340821129759785
ObstacleAvoidance_Hard,eps-constraint,16,0.20873693432568147,0.18552484541334335,0.21376927609346152
ObstacleAvoidance_Hard,eps-constraint,17,0.21164380852621356,0.18552484541334335,0.2144708638225471
ObstacleAvoidance_Hard,eps-constraint,18,0.20653736673270467,0.1334305143764576,0.21477769964008275
ObstacleAvoidance_Hard,eps-constraint,19,0.20653736673270467,0.14526093882856628,0.21477769964008275
ObstacleAvoidance_Hard,eps-constraint,20,0.20653736673270467,0.14526093882856628,0.21530691789469275
ObstacleAvoidance_Hard,eps-constraint,21,0.19057525285613502,0.09180798945296739,0.21476847523615966
ObstacleAvoidance_Hard,eps-constraint,22,0.20653736673270467,0.14526093882856628,0.2153136690959852
ObstacleAvoidance_Hard,eps-constraint,23,0.20653736673270467,0.14526093882856628,0.21669941875312104
ObstacleAvoidance_Hard,eps-constraint,24,0.19057525285613502,0.09180798945296739,0.21584178383424274
ObstacleAvoidance_Hard,eps-constraint,25,0.19057525285613502,0.09180798945296739,0.21584178383424274
ObstacleAvoidance_Hard,eps-constraint,26,0.19057525285613502,0.09180798945296739,0.21584178383424274
ObstacleAvoidance_Hard,eps-constraint,27,0.15699877187589473,0.062450737669219325,0.2129111343387496
