Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
Overtaking_Hard,0,0.4131179958189115,0.002972368963851815,21.44700849999208,32,16,True,8.55729110201355,958,8.473148600081913,104,99.01671567639157,32,926,958,0.033402922755741124
Overtaking_Hard,1,0.15404736780396355,0.04858623600813495,22.5961537999101,31,16,True,11.516406798153184,1419,11.397471799049526,144,98.96725600972405,31,1388,1419,0.021846370683579985
Overtaking_Hard,2,0.3705932379174446,0.010459588444772369,18.030847000074573,33,16,True,7.741562300245278,655,7.667944399872795,96,99.04905628195809,33,622,655,0.050381679389312976
Overtaking_Hard,3,0.34586791600384503,0.29040508324872827,16.17878290009685,30,16,True,8.877873702556826,1006,8.787480099825189,110,98.98181021987726,30,976,1006,0.02982107355864811
Overtaking_Hard,4,0.3098552472689592,0.3793597741497895,13.78016279998701,30,16,True,7.432204899261706,722,7.358560899388976,93,99.00912312199513,30,692,722,0.04155124653739612
Overtaking_Hard,5,0.3368783068783072,0.016395685460516098,18.33223399997223,31,16,True,9.107818700140342,1137,9.015691701322794,114,98.98848448952845,31,1106,1137,0.027264731750219876
Overtaking_Hard,6,0.39003883868185824,0.10926208056951837,23.89451899996493,32,16,True,13.592107300879434,1637,13.457334800274111,171,99.00845028940728,32,1605,1637,0.019547953573610263
Overtaking_Hard,7,0.3670149657874188,0.2199065263957453,17.836392499972135,30,16,True,8.101136698154733,749,8.02155539940577,101,99.01765268610899,30,719,749,0.04005340453938585
Overtaking_Hard,8,0.2941400260378997,0.023920499349657957,18.335897600045428,33,16,True,9.791306699393317,1097,9.69498739996925,119,99.01627737358044,33,1064,1097,0.0300820419325433
Overtaking_Hard,9,0.14546281353813884,0.050097695334559135,21.18425420008134,34,16,True,10.38493230054155,1251,10.279486100655049,129,98.98462313633955,34,1217,1251,0.02717825739408473
