Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
Overtaking_Easy,0,0.017806276241256223,1.0,12.925283999997191,1861,30,True,12.876867696759291,1861,12.70271000068169,187,98.64751506205636,172,1689,1861,0.092423428264374
Overtaking_Easy,1,0.09439735235404419,0.19822636178394135,15.65077609999571,2281,37,True,15.591137095005251,2281,15.376479201717302,229,98.62320565857434,205,2076,2281,0.08987286277948268
Overtaking_Easy,2,0.08772120352380745,0.34435646262370334,12.663236899999902,1861,30,True,12.614666498382576,1861,12.448185199755244,187,98.68025604443305,160,1701,1861,0.08597528210639441
Overtaking_Easy,3,0.09320025757366295,0.2107578352410098,14.399813800002448,2101,34,True,14.34459909540601,2101,14.152411198592745,211,98.66020726313072,182,1919,2101,0.08662541646834841
Overtaking_Easy,4,0.0874699421691385,0.2707441425654472,25.489065299974754,3721,61,True,25.378089401870966,3721,24.992459900327958,373,98.48046282981974,329,3392,3721,0.08841709217952164
Overtaking_Easy,5,0.10060368035388466,0.13325704116666026,17.169174899929203,2521,41,True,17.098955597379245,2521,16.856845599249937,253,98.58406557786245,219,2302,2521,0.08687028956763189
Overtaking_Easy,6,0.05536314779728069,0.0441939170684601,12.846049900050275,1861,30,True,12.79714199854061,1861,12.62488019966986,187,98.65390413820215,170,1691,1861,0.09134873723804406
Overtaking_Easy,7,0.04135758587884742,0.7534592778788275,7.572437299997546,1021,16,True,7.545211499440484,1021,7.4507047006627545,112,98.74745991169715,98,923,1021,0.09598432908912831
Overtaking_Easy,8,0.04880892327370261,0.7656859650121012,12.714027400012128,1861,30,True,12.664566400344484,1861,12.501883000368252,187,98.7154443757995,151,1710,1861,0.08113917248790972
Overtaking_Easy,9,0.055400000000000116,0.04416582257168193,32.51697549992241,4741,78,True,32.371473299572244,4741,31.84275220078416,475,98.36670671768569,435,4306,4741,0.09175279476903607
