Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
Platooning_Easy,0,0.048326666444437116,1.11611197492713e-05,29.466222599963658,4860,80,False,260.8519754927838,3948,254.3383477004245,1328,97.50294097637013,2241,2620,4861,0.46101625180004113
Platooning_Easy,1,0.04828469384918982,8.142795170507036e-05,30.054983100038953,4860,80,False,273.17209369817283,3928,266.0204214018304,1393,97.38199015883214,2326,2535,4861,0.4785023657683604
Platooning_Easy,2,0.048333333333333395,0.0,31.484082599985413,4860,80,False,274.9923668989213,3901,268.41287149570417,1434,97.60738980597394,2394,2467,4861,0.4924912569430158
Platooning_Easy,3,0.04829332888835547,6.697192766344216e-05,29.513952799956314,4860,80,False,259.99502209899947,3941,254.61871949885972,1348,97.93215171708457,2268,2593,4861,0.4665706644723308
Platooning_Easy,4,0.048327777407382755,9.301243176227432e-06,29.63679240003694,4860,80,False,273.4508350958349,3992,267.5037818973651,1367,97.82518374961789,2236,2625,4861,0.45998765686072823
Platooning_Easy,5,0.048333333333333395,0.0,33.105125100002624,4860,80,False,297.46878649748396,3964,290.48988379957154,1500,97.65390420282921,2397,2464,4861,0.4931084139066036
Platooning_Easy,6,0.04833194442129596,2.325194526593655e-06,30.757619499927387,4860,80,False,274.3546819011681,3970,267.23590369930025,1380,97.40526454568314,2271,2590,4861,0.4671878214359185
Platooning_Easy,7,0.04831666666666673,2.790186927993858e-05,30.181925200042315,4860,80,False,288.8571368936682,3955,282.08083179953974,1425,97.65409808911078,2331,2530,4861,0.4795309607076733
Platooning_Easy,8,0.048333333333333395,0.0,29.743628999916837,4860,80,False,264.10251029080246,3939,257.26380649919156,1353,97.41058735712855,2275,2586,4861,0.46801069738736883
Platooning_Easy,9,0.04832916645832297,6.975816110804229e-06,30.292238099966198,4860,80,False,269.71347939572297,4006,263.48092230118345,1383,97.6891933215562,2238,2623,4861,0.4603990948364534
