Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
Platooning_Hard,0,0.06974419559553592,0.020180009692691087,37.844212000025436,4860,80,False,330.1101671991637,4668,320.71406710112933,1575,97.15364716641234,1768,3093,4861,0.36371117054104096
Platooning_Hard,1,0.05371721495085318,0.03802648996331214,37.19224860006943,4860,80,False,335.872960297158,4646,326.85874070203863,1604,97.3161818125686,1819,3042,4861,0.3742028389220325
Platooning_Hard,2,0.05221246253058741,0.040705267995097924,38.07654190005269,4860,80,False,322.67274499929044,4677,313.59829830017406,1566,97.18772445465255,1750,3111,4861,0.3600082287595145
Platooning_Hard,3,0.05855272524729049,0.03253356570603681,35.93078669998795,4860,80,False,312.77165269246325,4664,304.2061512002256,1504,97.26142013878099,1701,3160,4861,0.3499279983542481
Platooning_Hard,4,0.07461287483029697,0.014851029294523158,42.023821600014344,4860,80,False,400.08617690531537,4676,384.9466097991681,1814,96.2159234734745,1999,2862,4861,0.41123225673729685
Platooning_Hard,5,0.07843685625238245,0.011468057010574866,36.35539359995164,4860,80,False,332.1295174988918,4684,323.5860992021626,1574,97.42768472941954,1751,3110,4861,0.3602139477473771
Platooning_Hard,6,0.08172753572810286,0.008204836287360065,37.87877249997109,4860,80,False,350.6266446962254,4663,339.391125998809,1635,96.7955890211508,1833,3028,4861,0.3770829047521086
Platooning_Hard,7,0.016958983997659983,0.08311775432680063,36.96069240011275,4860,80,False,315.37239019339904,4681,306.586770200287,1526,97.21420762682354,1706,3155,4861,0.350956593293561
Platooning_Hard,8,0.07070710201089042,0.018849975794599294,41.570055500022136,4860,80,False,374.53579150291625,4670,362.24103690090124,1734,96.71733519707708,1925,2936,4861,0.39600905163546596
Platooning_Hard,9,0.05401423993372792,0.03513372306360464,37.50992779992521,4860,80,False,327.47756640263833,4651,317.6287472000113,1563,96.99252095011668,1773,3088,4861,0.36473976548035386
