Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
LaneMerge_Easy,0,0.20833333333333373,0.0,14.003624700009823,38,16,True,4.5959591009886935,75,4.5505567997461185,66,99.01212564679246,39,38,77,0.5064935064935064
LaneMerge_Easy,1,0.20833333333333373,0.0,14.93530239991378,42,16,True,4.233592700213194,61,4.1911652002017945,61,98.99783699057156,43,18,61,0.7049180327868853
LaneMerge_Easy,2,0.17541473501866098,0.185214898083129,13.89293660002295,33,16,True,3.8220786004094407,64,3.785011899890378,55,99.03019523159226,34,30,64,0.53125
LaneMerge_Easy,3,0.20833333333333373,0.0,14.09072009997908,35,16,True,3.964572299970314,59,3.926934299990535,57,99.05064160439045,36,28,64,0.5625
LaneMerge_Easy,4,0.20833333333333373,0.0,15.285194700001739,40,16,True,3.99743519956246,57,3.958714199718088,55,99.03135390791049,41,16,57,0.7192982456140351
LaneMerge_Easy,5,0.04670076864782942,0.05599785046284211,12.862207799917087,30,16,True,4.069815899711102,83,4.030825500492938,58,99.04196159779778,31,52,83,0.37349397590361444
LaneMerge_Easy,6,0.20833333333333373,0.0,14.909945100080222,40,16,True,5.231036300421692,139,5.181418400257826,73,99.05147092632741,41,98,139,0.2949640287769784
LaneMerge_Easy,7,0.14739154022625878,0.37258321976767605,10.942372500081547,26,16,True,3.845694800023921,121,3.8088836004026234,55,99.0427945654692,27,94,121,0.2231404958677686
LaneMerge_Easy,8,0.09594503565822518,0.03893709846917087,11.411832600017078,27,16,True,3.608723699580878,67,3.575865800026804,52,99.08948696853987,28,39,67,0.417910447761194
LaneMerge_Easy,9,0.20833333333333373,0.0,15.579378700000234,37,16,True,4.343739499687217,63,4.302724599954672,62,99.05576980996446,38,29,67,0.5671641791044776
