Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
ObstacleAvoidance_Easy,0,0.09500000000000017,0.0,30.108797399909236,4380,72,True,265.8166593965143,3654,259.42655360221397,1305,97.59604766352574,1996,2385,4381,0.4556037434375713
ObstacleAvoidance_Easy,1,0.09500000000000017,0.0,31.955277399974875,4860,80,False,296.318656803458,4014,289.70994040125515,1436,97.76972652566177,2250,2611,4861,0.46286772269080434
ObstacleAvoidance_Easy,2,0.09494975874242248,6.129601336696048e-05,30.818956600036472,4860,80,False,265.3525279988535,3952,259.1575992021244,1325,97.665396729608,2221,2640,4861,0.45690187204278954
ObstacleAvoidance_Easy,3,0.09488333333333351,0.0001423372324711432,32.90595759998541,4860,80,False,296.86561440175865,3985,289.4359391009202,1437,97.49729340805918,2290,2571,4861,0.47109648220530753
ObstacleAvoidance_Easy,4,0.09500000000000017,0.0,37.80283030006103,4860,80,False,298.78242049657274,3982,292.5190571008716,1401,97.90370417868243,2261,2600,4861,0.46513063155729273
ObstacleAvoidance_Easy,5,0.09500000000000017,0.0,31.29856949998066,3720,61,True,249.65744770341553,3025,243.63048640079796,1270,97.58590766746227,1933,1788,3721,0.5194840096748186
ObstacleAvoidance_Easy,6,0.09500000000000017,0.0,32.49053800001275,4740,78,True,262.9011288022157,3832,256.6033353997627,1324,97.60450119360618,2208,2533,4741,0.4657245306897279
ObstacleAvoidance_Easy,7,0.09500000000000017,0.0,30.85331799997948,4500,74,True,258.5563903982984,3620,253.27946750167757,1287,97.95908239262937,2139,2362,4501,0.4752277271717396
ObstacleAvoidance_Easy,8,0.09500000000000017,0.0,35.983140200027265,4860,80,False,290.93121200450696,3903,283.2441698007751,1449,97.35778016020751,2384,2477,4861,0.49043406706439
ObstacleAvoidance_Easy,9,0.09500000000000017,0.0,35.06388109992258,4500,74,True,282.0720978009049,3704,275.08631089667324,1436,97.52340378268735,2204,2297,4501,0.4896689624527883
