Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
ObstacleAvoidance_Hard,0,0.22000000000000008,0.0,31.941874100011773,4860,80,True,281.23572690505534,3977,274.3061187020503,1358,97.53601426132305,2219,2642,4861,0.4564904340670644
ObstacleAvoidance_Hard,1,0.21175544881814673,0.0016684184914792545,31.855106699978933,4860,80,False,276.6007197985891,3961,269.71212599938735,1338,97.50955319125062,2224,2637,4861,0.4575190290063773
ObstacleAvoidance_Hard,2,0.21976995015586742,4.674891732927292e-05,32.845867099938914,4860,80,False,274.4057877014857,4001,268.2828686007997,1339,97.76866255191861,2182,2679,4861,0.44887883151614894
ObstacleAvoidance_Hard,3,0.22000000000000008,0.0,31.09480869991239,4620,76,True,272.4131103984546,3795,265.9986373038264,1324,97.64531410208347,2103,2518,4621,0.45509629950227226
ObstacleAvoidance_Hard,4,0.22000000000000008,0.0,32.322768299956806,4860,80,False,276.41572530497797,4020,270.1842015008442,1358,97.7455972169245,2190,2671,4861,0.45052458341904955
ObstacleAvoidance_Hard,5,0.22000000000000008,0.0,31.088596699992195,4860,80,False,269.7911796004046,3902,263.6906526008388,1321,97.7387967210042,2268,2593,4861,0.4665706644723308
ObstacleAvoidance_Hard,6,0.22000000000000008,0.0,34.78439410007559,4320,71,True,303.75012740155216,3592,295.0465766994748,1473,97.13463471553663,2184,2137,4321,0.5054385558898403
ObstacleAvoidance_Hard,7,0.22000000000000008,0.0,33.105679300031625,4860,80,False,291.32986889907625,4000,284.59656420210376,1371,97.68876953042358,2213,2648,4861,0.4552561201398889
ObstacleAvoidance_Hard,8,0.2194065221675192,0.00012060189056857157,32.130573800066486,4860,80,False,277.04291999991983,3951,270.97752549964935,1350,97.81066612340346,2239,2622,4861,0.460604813824316
ObstacleAvoidance_Hard,9,0.21998999983333067,2.0321551039070966e-06,34.34188529988751,4860,80,False,284.02110329666175,4018,276.7599332985701,1404,97.44343997195612,2232,2629,4861,0.4591647809092779
