Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
Platooning_Easy,0,0.046054047758148066,0.004202261364879853,33.792706400039606,4860,80,False,297.73184159735683,4665,290.3803996981587,1537,97.5308512990223,1733,3128,4861,0.35651100596585067
Platooning_Easy,1,0.04241758340404954,0.009979193548672497,35.95926759997383,4860,80,False,329.0996883038897,4686,319.8606373992516,1675,97.19262848523064,1850,3011,4861,0.3805801275457725
Platooning_Easy,2,0.04339923147038405,0.008260239911635756,35.271822099923156,4860,80,False,303.05948010098655,4658,294.135805200669,1590,97.05547079492646,1793,3068,4861,0.36885414523760546
Platooning_Easy,3,0.0401276623616985,0.018484306300572795,33.684788699960336,4860,80,False,293.1700182976201,4668,284.861907701008,1519,97.16611178562677,1712,3149,4861,0.3521909072207365
Platooning_Easy,4,0.035292382325631755,0.021839973131955983,34.38181109994184,4860,80,False,306.5323449919233,4671,297.6328113024356,1591,97.09670648631804,1781,3080,4861,0.3663855173832545
Platooning_Easy,5,0.03355870784375542,0.024734380144217912,34.88019349996466,4860,80,False,304.73938130261377,4646,296.28180710354354,1562,97.22465335365644,1777,3084,4861,0.36556264143180417
Platooning_Easy,6,0.04614802477753721,0.0036682173562079057,32.23777200002223,4860,80,False,280.4314491035184,4681,273.45359919883776,1483,97.51174487491066,1663,3198,4861,0.3421106768154701
Platooning_Easy,7,0.03716548058043736,0.018668381075246546,34.20915080001578,4860,80,False,302.13677360350266,4663,294.5317023980897,1562,97.48290447577455,1760,3101,4861,0.3620654186381403
Platooning_Easy,8,0.02985336276862923,0.030893731701296036,35.900877300067805,4860,80,False,327.91484019404743,4657,317.6145379017107,1649,96.85884838690393,1853,3008,4861,0.3811972845093602
Platooning_Easy,9,0.04077150680535845,0.012660990538619393,35.195921499980614,4860,80,False,303.82079669774976,4663,294.6664580020588,1593,96.98692821716284,1791,3070,4861,0.3684427072618803
