Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
ObstacleAvoidance_Easy,0,0.09500000000000017,0.0,13.476918199914508,35,16,True,3.872769499896094,62,3.83393889979925,57,98.99734285508379,36,26,62,0.5806451612903226
ObstacleAvoidance_Easy,1,0.09500000000000017,0.0,13.786794300074689,38,16,True,3.4556019000010565,54,3.41908599936869,52,98.94328392884738,39,15,54,0.7222222222222222
ObstacleAvoidance_Easy,2,0.09500000000000017,0.0,14.084350800025277,38,16,True,3.515613300842233,54,3.4795031008543447,52,98.97286200449756,39,15,54,0.7222222222222222
ObstacleAvoidance_Easy,3,0.09500000000000017,0.0,12.248620399972424,38,16,True,3.4459504999686033,54,3.4106791995000094,52,98.9764420449767,39,15,54,0.7222222222222222
ObstacleAvoidance_Easy,4,0.09500000000000017,0.0,12.91683020000346,40,16,True,3.049413900123909,45,3.016766299842857,45,98.9293811417425,41,4,45,0.9111111111111111
ObstacleAvoidance_Easy,5,0.09500000000000017,0.0,12.701370600028895,38,16,True,3.587939500110224,54,3.5512910003308207,52,98.97856416535792,39,15,54,0.7222222222222222
ObstacleAvoidance_Easy,6,0.08582338732722633,0.1174512893124542,11.46442760003265,29,16,True,3.2806776001816615,60,3.249058000394143,49,99.03618692108705,30,30,60,0.5
ObstacleAvoidance_Easy,7,0.09500000000000017,0.0,13.562737400061451,40,16,True,3.4026815000688657,51,3.3662042003124952,51,98.9279837165003,41,10,51,0.803921568627451
ObstacleAvoidance_Easy,8,0.09500000000000017,0.0,13.767156800022349,34,16,True,3.3280816997867078,53,3.2939301003934816,50,98.97383530592369,35,20,55,0.6363636363636364
ObstacleAvoidance_Easy,9,0.09500000000000017,0.0,13.221639399998821,37,16,True,3.281530700158328,52,3.2471761002670974,49,98.95309222950213,38,14,52,0.7307692307692307
