Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
Intersection_Hard,0,0.36085427733342806,0.10287897946079162,26.136450899997726,2700,45,True,22.942332503735088,2700,22.654835400287993,270,98.74687064447222,264,2436,2700,0.09777777777777778
Intersection_Hard,1,0.36890758809444174,0.12956115734302528,54.05278500006534,4620,77,True,39.668943998985924,4620,39.10218489903491,462,98.57127757178134,437,4183,4620,0.09458874458874458
Intersection_Hard,2,0.007627103994664864,0.08814335686302388,40.24930190003943,3720,62,True,32.135185500606894,3720,31.70352880016435,372,98.65674744452808,354,3366,3720,0.09516129032258064
Intersection_Hard,3,0.36563223112789117,0.08841209911043002,57.09944140003063,4800,80,False,41.173810300417244,4800,40.564993101754226,480,98.52134841487612,457,4343,4800,0.09520833333333334
Intersection_Hard,4,0.33556133714905995,0.21672426276403356,19.969499200000428,2160,36,True,18.11873510107398,2160,17.894988999236375,216,98.76511190991283,205,1955,2160,0.09490740740740741
Intersection_Hard,5,0.35265463417680243,0.18115607142863022,20.845726700033993,2220,37,True,18.750223997049034,2220,18.510761000216007,222,98.72287927402513,216,2004,2220,0.0972972972972973
Intersection_Hard,6,0.3730646354870329,0.15264911651433669,47.219163200003095,4260,71,True,35.82475150004029,4260,35.307602199027315,426,98.55644692744792,409,3851,4260,0.09600938967136151
Intersection_Hard,7,0.362210624053774,0.1896850044720634,42.58207499992568,3960,66,True,33.13214939960744,3960,32.66193099913653,396,98.58077906507181,378,3582,3960,0.09545454545454546
Intersection_Hard,8,0.3625187814861051,0.14213999239535774,45.36475130007602,4140,69,True,34.7771298015723,4140,34.277511899592355,414,98.56337223678143,399,3741,4140,0.0963768115942029
Intersection_Hard,9,0.34639093713692887,0.1768633924525107,28.061029799981043,2820,47,True,24.160215703537688,2820,23.84345849987585,282,98.68893056440943,271,2549,2820,0.09609929078014184
