Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
LaneMerge_Easy,0,0.1744358667744949,0.01174434604770913,35.48194670001976,4860,80,False,302.3550145084737,4650,295.1221619992284,1545,97.60782783080234,1716,3145,4861,0.3530137831721868
LaneMerge_Easy,1,0.13393841957755281,0.026438566855075257,34.590890799998306,4860,80,False,290.7693586021196,4680,283.80611159675755,1497,97.60523356421116,1621,3240,4861,0.3334704793252417
LaneMerge_Easy,2,0.19420176490058125,0.0048828674042805265,34.84633979992941,4860,80,False,296.0771779085044,4678,288.88770920038223,1508,97.57175856683425,1639,3222,4861,0.3371734211067682
LaneMerge_Easy,3,0.20019168971708323,0.0029395177890624703,37.97228740004357,4860,80,False,327.31366980157327,4668,317.72044579905923,1616,97.06910377182544,1744,3117,4861,0.358773914832339
LaneMerge_Easy,4,0.1681177543546993,0.014248352409571166,38.11106230004225,4860,80,False,333.9647593025584,4668,324.208885400556,1666,97.07877144810841,1822,3039,4861,0.37481999588562026
LaneMerge_Easy,5,0.15178865967243865,0.019591257737923723,35.558986100018956,4860,80,False,304.8102898065699,4653,297.7820203034207,1526,97.69421514358676,1686,3175,4861,0.3468422135363094
LaneMerge_Easy,6,0.1979481490239779,0.0035979630658952012,34.48873630003072,4860,80,False,295.8204112898093,4651,289.3615340994438,1509,97.81662219919036,1652,3209,4861,0.3398477679489817
LaneMerge_Easy,7,0.09324806468540295,0.0398714682079211,35.51236319995951,4860,80,False,295.9053220031783,4685,289.7020397965098,1505,97.90362600960523,1627,3234,4861,0.3347047932524172
LaneMerge_Easy,8,0.1821047763158297,0.009085567449565594,35.83644860005006,4860,80,False,286.5449910983443,4667,280.8416690963786,1481,98.0096242547795,1613,3248,4861,0.3318247274223411
LaneMerge_Easy,9,0.13430572636116675,0.025646197325896535,34.324060400016606,4860,80,False,287.58322079421487,4645,281.3937633011956,1462,97.84776821264957,1624,3237,4861,0.3340876362888295
