Scenario,Algorithm,Generation,median,q1,q3
Intersection_Easy,moead,74,0.10857142857142876,0.10857142857142876,0.10857142857142876
Intersection_Easy,moead,75,0.10857142857142876,0.10857142857142876,0.10857142857142876
Intersection_Easy,moead,76,0.10857142857142876,0.10857142857142876,0.10857142857142876
Intersection_Easy,moead,77,0.10857142857142876,0.10857142857142876,0.10857142857142876
Intersection_Easy,moead,78,0.10857142857142876,0.10857040814868807,0.10857142857142876
Intersection_Easy,moead,79,0.10857142857142876,0.10857040814868807,0.10857142857142876
Intersection_Easy,moead,80,0.10857142857142876,0.10857040814868807,0.10857142857142876
Intersection_Easy,nsga2,1,0.05108713682360275,0.03926616978127509,0.06146113814750665
Intersection_Easy,nsga2,2,0.05506422100125956,0.053880736123841005,0.06389869932454054
Intersection_Easy,nsga2,3,0.05724900820336817,0.05417218688260254,0.07571161126884005
Intersection_Easy,nsga2,4,0.06676790463064948,0.05915825298697169,0.07821905548454455
Intersection_Easy,nsga2,5,0.07953363580871124,0.07068445669117687,0.09066888286610462
Intersection_Easy,nsga2,6,0.08319792743050583,0.07714817845947684,0.09206690244451676
Intersection_Easy,nsga2,7,0.08425460421336303,0.07727481574737372,0.09291232485824044
Intersection_Easy,nsga2,8,0.08653956062705477,0.06099012093627045,0.09107256143817503
Intersection_Easy,nsga2,9,0.08653956062705477,0.06996112379541371,0.09281445500177479
Intersection_Easy,nsga2,10,0.08669680941184743,0.056730058498576805,0.09386156777730714
Intersection_Easy,nsga2,11,0.04993887529648168,0.03566126984755967,0.08744107248654444
Intersection_Easy,nsga2,12,0.05229803883141036,0.03312268238505966,0.07284687133288924
Intersection_Easy,nsga2,13,0.06221727457745292,0.0365223530692936,0.07517693490506085
Intersection_Easy,nsga2,14,0.06287487587259966,0.04501965478559043,0.07564433539498648
Intersection_Easy,nsga2,15,0.06532067300955173,0.05642821046494711,0.07647704394645471
Intersection_Easy,nsga2,16,0.06588926928689662,0.05894951832084314,0.07704669388629931
Intersection_Easy,nsga2,17,0.07025213002463443,0.06110864754913237,0.08283080201045458
Intersection_Easy,nsga2,18,0.0706854028916389,0.064970430715693,0.08483375829877166
Intersection_Easy,nsga2,19,0.07291519087529043,0.066377616729457,0.086108014422763
