Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
ObstacleAvoidance_Hard,0,0.11243421431212275,0.021858671721946655,18.312669800012372,2596,42,True,18.23855920205824,2596,17.963974301004782,260,98.49448140057866,228,2368,2596,0.08782742681047766
ObstacleAvoidance_Hard,1,0.05730000000000002,0.03306261248795516,13.185660400078632,1876,30,True,13.135100899846293,1876,12.947538800071925,188,98.57205436635388,165,1711,1876,0.08795309168443496
ObstacleAvoidance_Hard,2,0.05149434994902624,0.03424239096291535,13.351663999957964,1936,31,True,13.299444900127128,1936,13.099915600148961,194,98.49971708235537,185,1751,1936,0.09555785123966942
ObstacleAvoidance_Hard,3,0.0456829497075214,0.035423337946303694,19.336154700024053,2776,45,True,19.25614839734044,2776,18.95705489977263,278,98.44676364454524,252,2524,2776,0.09077809798270893
ObstacleAvoidance_Hard,4,0.20067606774171842,0.003926857307922942,14.227915300056338,2056,33,True,14.172194699756801,2056,13.961443600943312,206,98.51292546229904,191,1865,2056,0.0928988326848249
ObstacleAvoidance_Hard,5,0.01906379699272054,0.04083267249435016,16.959770600078627,2416,39,True,16.888113499619067,2416,16.642990899155848,242,98.54854954362577,201,2215,2416,0.08319536423841059
ObstacleAvoidance_Hard,6,0.10045053161083828,0.024293901330620152,22.087637500022538,3136,51,True,21.995975101715885,3136,21.671660099644214,314,98.52557115303166,254,2882,3136,0.08099489795918367
ObstacleAvoidance_Hard,7,0.172869253142958,0.24523127343457926,17.962503100046888,2596,42,True,17.88129520334769,2596,17.607050500344485,260,98.4663040351134,227,2369,2596,0.087442218798151
ObstacleAvoidance_Hard,8,0.1998206080040074,0.10499765707772646,13.12255880003795,1876,30,True,13.070045399828814,1876,12.878648700076155,188,98.53560799601227,170,1706,1876,0.0906183368869936
ObstacleAvoidance_Hard,9,0.16128737094798706,0.011931118023944462,23.239679699996486,3316,54,True,23.134957203059457,3316,22.785263198893517,332,98.48846055302106,271,3045,3316,0.08172496984318456
