Scenario,run,HV,IGD+,runtime_s,evaluations,generations,stopped_early,evaluate_time_s,evaluate_calls,verifyta_time_s,verifyta_calls,verifyta_pct,feasible_calls,infeasible_calls,total_calls,feasibility_rate
LaneMerge_Hard,0,0.3908746370130751,0.014059249592343476,40.35983289999422,4860,80,False,341.4854875050951,4658,333.1512434987817,1527,97.55941487668959,1677,3184,4861,0.3449907426455462
LaneMerge_Hard,1,0.38928356347081966,0.2119339234644937,41.091307800030336,4860,80,False,344.1902804952115,4691,336.88878309645224,1540,97.87864509472666,1650,3211,4861,0.3394363299732565
LaneMerge_Hard,2,0.3212786785092629,0.034784025413002004,43.19043409998994,4860,80,False,380.23586670693476,4686,369.6631915010512,1655,97.21944294801825,1799,3062,4861,0.3700884591647809
LaneMerge_Hard,3,0.4011032721274903,0.00420791109327465,41.605131099931896,4860,80,False,341.5793190021068,4678,333.35509170382284,1537,97.59229354917906,1682,3179,4861,0.3460193375848591
LaneMerge_Hard,4,0.37749184462959406,0.012945086463601206,42.37893350003287,4860,80,False,356.3667021067813,4658,347.0801119025564,1577,97.39409149358677,1745,3116,4861,0.3589796338202016
LaneMerge_Hard,5,0.3636196004154592,0.020902502905427313,45.91233459999785,4860,80,False,399.635225998587,4685,387.39171259861905,1732,96.93632778007132,1857,3004,4861,0.38202016046081055
LaneMerge_Hard,6,0.3984024495631005,0.0049367155809208535,42.81943889998365,4860,80,False,359.5325607986888,4694,350.5458474975312,1603,97.50044522220911,1722,3139,4861,0.3542480970993623
LaneMerge_Hard,7,0.39098058065158314,0.007525008291438252,41.29208370007109,4860,80,False,353.2780298064463,4655,344.97828000131994,1566,97.6506464866571,1726,3135,4861,0.3550709730508126
LaneMerge_Hard,8,0.2721094225707648,0.05380434069298112,41.45046480000019,4860,80,False,350.36729150172323,4658,341.7914686986478,1546,97.55233350512879,1700,3161,4861,0.3497222793663855
LaneMerge_Hard,9,0.27427746521183666,0.054427715560836656,42.14891959994566,4860,80,False,339.2053713040659,4681,330.72416359581985,1525,97.49968354697913,1669,3192,4861,0.3433449907426456
