Scenario,Algorithm,Generation,median,q1,q3
LaneMerge_Hard,eps-constraint,1,0.27669251208834916,0.18074515808013383,0.29688502270377926
LaneMerge_Hard,eps-constraint,2,0.27669251208834916,0.19332179452184056,0.29688502270377926
LaneMerge_Hard,eps-constraint,3,0.29540946029948223,0.19332179452184056,0.30178972688282124
LaneMerge_Hard,eps-constraint,4,0.29540946029948223,0.19986813374678203,0.31483752368828266
LaneMerge_Hard,eps-constraint,5,0.2864173126660116,0.19462374657989098,0.33230184271692276
LaneMerge_Hard,eps-constraint,6,0.2864173126660116,0.21135009350688239,0.33230184271692276
LaneMerge_Hard,eps-constraint,7,0.28498109861348525,0.21135009350688239,0.33230184271692276
LaneMerge_Hard,eps-constraint,8,0.3065358323120967,0.21135009350688239,0.3384656827627553
LaneMerge_Hard,eps-constraint,9,0.2626353950971072,0.18567449845493808,0.33230184271692276
LaneMerge_Hard,eps-constraint,10,0.2706566292142999,0.21135009350688239,0.33230184271692276
LaneMerge_Hard,eps-constraint,11,0.30690034480120965,0.21135009350688239,0.33634369044493845
LaneMerge_Hard,eps-constraint,12,0.3076559751612473,0.21135009350688239,0.3403895077556612
LaneMerge_Hard,eps-constraint,13,0.26483663940078944,0.18567449845493808,0.33079698639733485
LaneMerge_Hard,eps-constraint,14,0.26483663940078944,0.18567449845493808,0.33079698639733485
LaneMerge_Hard,eps-constraint,15,0.23779903899506727,0.18567449845493808,0.313157754813207
LaneMerge_Hard,eps-constraint,16,0.2696148154516057,0.21297031183652407,0.33954099893758943
LaneMerge_Hard,eps-constraint,17,0.2696148154516057,0.21297031183652407,0.33954099893758943
LaneMerge_Hard,eps-constraint,18,0.2696148154516057,0.21297031183652407,0.33954099893758943
LaneMerge_Hard,eps-constraint,19,0.2696148154516057,0.21297031183652407,0.33954099893758943
LaneMerge_Hard,eps-constraint,20,0.2696148154516057,0.21297031183652407,0.33954099893758943
LaneMerge_Hard,eps-constraint,21,0.2696148154516057,0.21297031183652407,0.33954099893758943
LaneMerge_Hard,eps-constraint,22,0.2696148154516057,0.21297031183652407,0.33954099893758943
LaneMerge_Hard,eps-constraint,23,0.2696148154516057,0.21297031183652407,0.33954099893758943
LaneMerge_Hard,eps-constraint,24,0.2696148154516057,0.21297031183652407,0.33954099893758943
LaneMerge_Hard,eps-constraint,25,0.2696148154516057,0.21297031183652407,0.33954099893758943
LaneMerge_Hard,eps-constraint,26,0.2696148154516057,0.21297031183652407,0.33954099893758943
LaneMerge_Hard,eps-constraint,27,0.2696148154516057,0.21297031183652407,0.33954099893758943
